id,label,number_of_doctors,landsting_id,ownership,phonesystem,booking_type,unit_type,unit_type_number,code,_label
3343,"Ögonmottagning Oli Runesvärd, Närsjukhuset i Söderhamn",,61,Privat,,,Specialiserad vård,3,61016,"Ögonmottagning Oli Runesvärd, Närsjukhuset i Söderhamn"
3344,"Westerström Läkarpraktik, Söderhamn",,61,Privat,,,Specialiserad vård,3,61019,"Westerström Läkarpraktik, Söderhamn"
3345,"Core Care, Söderhamn",,61,Privat,,,Specialiserad vård,3,61018,"Core Care, Söderhamn"
3346,Psykiatri &amp; Habilitering - Gävle,,61,Offentlig,,,Specialiserad vård,3,61910,Psykiatri &amp; Habilitering - Gävle
3347,Psykiatri &amp; Habilitering - Bollnäs,,61,Offentlig,,,Specialiserad vård,3,61911,Psykiatri &amp; Habilitering - Bollnäs
3348,Psykiatri &amp; Habilitering - Hudiksvall,,61,Offentlig,,,Specialiserad vård,3,61912,Psykiatri &amp; Habilitering - Hudiksvall
3349,Söderhamns sjukhus,,61,Offentlig,,,Specialiserad vård,3,61014,Söderhamns sjukhus
3350,Psykiatri &amp; Habilitering - Sandviken,,61,Offentlig,,,Specialiserad vård,3,61913,Psykiatri &amp; Habilitering - Sandviken
3351,Psykiatri &amp; Habilitering - Söderhamn,,61,Offentlig,,,Specialiserad vård,3,61914,Psykiatri &amp; Habilitering - Söderhamn
3352,"Barn- och ungdomshabiliteringen, Gästrikland",,61,Offentlig,,,Specialiserad vård,3,61922,"Barn- och ungdomshabiliteringen, Gästrikland"
3353,"Öron-näs och halsmottagning Stefan Sterner, Läkarhuset Gävle",,61,Privat,,,Specialiserad vård,3,61017,"Öron-näs och halsmottagning Stefan Sterner, Läkarhuset Gävle"
3354,Sandvikens sjukhus,,61,Offentlig,,,Specialiserad vård,3,61013,Sandvikens sjukhus
3355,Psykiatri &amp; Habilitering - Ljusdal,,61,Offentlig,,,Specialiserad vård,3,61915,Psykiatri &amp; Habilitering - Ljusdal
3356,Hudiksvalls sjukhus,,61,Offentlig,,,Specialiserad vård,3,61012,Hudiksvalls sjukhus
3357,Ljusdals sjukhus,,61,Offentlig,,,Specialiserad vård,3,61050,Ljusdals sjukhus
3358,Bollnäs sjukhus,,61,Offentlig,,,Specialiserad vård,3,61011,Bollnäs sjukhus
3359,Länssjukhuset Sundsvall-Härnösand (Unga vuxna-mottagning),,62,Offentlig,,,Specialiserad vård,3,62010C,Länssjukhuset Sundsvall-Härnösand (Unga vuxna-mottagning)
3360,Sollefteå sjukhus,,62,Offentlig,,,Specialiserad vård,3,62013,Sollefteå sjukhus
3361,Sollefteå sjukhus - Kramfors,,62,Offentlig,,,Specialiserad vård,3,62013A,Sollefteå sjukhus - Kramfors
3362,Länssjukhuset Sundsvall-Härnösand,,62,Offentlig,,,Specialiserad vård,3,62010,Länssjukhuset Sundsvall-Härnösand
3363,Örnsköldsviks sjukhus,,62,Offentlig,,,Specialiserad vård,3,62011,Örnsköldsviks sjukhus
3364,Länssjukhuset Härnösand-Sundsvall,,62,Offentlig,,,Specialiserad vård,3,62012,Länssjukhuset Härnösand-Sundsvall
3365,Länssjukhuset Sundsvall-Härnösand (Affektiv enhet),,62,Offentlig,,,Specialiserad vård,3,62010A,Länssjukhuset Sundsvall-Härnösand (Affektiv enhet)
3366,"Habiliteringskliniken, Länssjukhuset Sundsvall- Härnösand",,62,Offentlig,,,Specialiserad vård,3,62010D,"Habiliteringskliniken, Länssjukhuset Sundsvall- Härnösand"
3367,Länssjukhuset Sundsvall-Härnösand (Bedömningsenhet),,62,Offentlig,,,Specialiserad vård,3,62010B,Länssjukhuset Sundsvall-Härnösand (Bedömningsenhet)
3369,"Barn- och ungdomshabiliteringen, Östersunds sjukhus",,63,Offentlig,,,Specialiserad vård,3,63901,"Barn- och ungdomshabiliteringen, Östersunds sjukhus"
3370,Östersunds sjukhus,,63,Offentlig,,,Specialiserad vård,3,63010,Östersunds sjukhus
3371,"Allmänpsykiatrisk mottagning, Vilhelmina",,64,Offentlig,,,Specialiserad vård,3,64802,"Allmänpsykiatrisk mottagning, Vilhelmina"
3372,"Norrlands Universitetssjukhus, Umeå",,64,Offentlig,,,Specialiserad vård,3,64001,"Norrlands Universitetssjukhus, Umeå"
3373,Lycksele lasarett,,64,Offentlig,,,Specialiserad vård,3,64011,Lycksele lasarett
3376,"Allmänpsykiatrisk mottagning, Storuman",,64,Offentlig,,,Specialiserad vård,3,64801,"Allmänpsykiatrisk mottagning, Storuman"
3377,Skellefteå lasarett,,64,Offentlig,,,Specialiserad vård,3,64010,Skellefteå lasarett
3378,Sunderby sjukhus (Akutvårdsenhet),,65,Offentlig,,,Specialiserad vård,3,65016A,Sunderby sjukhus (Akutvårdsenhet)
3379,Piteå sjukhus,,65,Offentlig,,,Specialiserad vård,3,65013,Piteå sjukhus
3380,Gällivare sjukhus,,65,Offentlig,,,Specialiserad vård,3,65012,Gällivare sjukhus
3381,Kiruna sjukhus,,65,Offentlig,,,Specialiserad vård,3,65015,Kiruna sjukhus
3382,Sunderby sjukhus,,65,Offentlig,,,Specialiserad vård,3,65016,Sunderby sjukhus
3383,Kalix sjukhus,,65,Offentlig,,,Specialiserad vård,3,65014,Kalix sjukhus
3945,"Affektiva mottagningen för vuxna, Uppsala",,12,Offentlig,,,Specialiserad vård,3,12835,"Affektiva mottagningen för vuxna, Uppsala"
3946,"Psykosmottagningen för vuxna, Uppsala",,12,Offentlig,,,Specialiserad vård,3,12836,"Psykosmottagningen för vuxna, Uppsala"
3948,"Närhälsan Mölndal, BuM-mottagning",,51,Offentlig,,,Specialiserad vård,3,52722,"Närhälsan Mölndal, BuM-mottagning"
3949,"Närhälsan Backa, BuM-mottagning",,51,Offentlig,,,Specialiserad vård,3,52717,"Närhälsan Backa, BuM-mottagning"
3950,"Närhälsan Mark/Skene, Gynekologiskmottagning",,51,Offentlig,,,Specialiserad vård,3,52734,"Närhälsan Mark/Skene, Gynekologiskmottagning"
3951,"Närhälsan Biskopsgården, BuM-mottagning",,51,Offentlig,,,Specialiserad vård,3,52726,"Närhälsan Biskopsgården, BuM-mottagning"
3952,"Närhälsan Kungshöjd, BuM-mottagning",,51,Offentlig,,,Specialiserad vård,3,52728,"Närhälsan Kungshöjd, BuM-mottagning"
3953,"Närhälsan Frölunda, BuM-mottagning",,51,Offentlig,,,Specialiserad vård,3,52727,"Närhälsan Frölunda, BuM-mottagning"
3954,"Närhälsan Kungälv/Stenungsund/Tjörn, BuM-mottagning",,51,Offentlig,,,Specialiserad vård,3,52721,"Närhälsan Kungälv/Stenungsund/Tjörn, BuM-mottagning"
3955,"Närhälsan Mölnlycke, BuM-mottagning",,51,Offentlig,,,Specialiserad vård,3,52723,"Närhälsan Mölnlycke, BuM-mottagning"
3956,"Närhälsan Borås, Ätstörningsmottagning",,51,Offentlig,,,Specialiserad vård,3,52832,"Närhälsan Borås, Ätstörningsmottagning"
3957,"Närhälsan Partille, BuM-mottagning",,51,Offentlig,,,Specialiserad vård,3,52725,"Närhälsan Partille, BuM-mottagning"
3958,"Närhälsan Ulricehamn, Gynekologiskmottagning",,51,Offentlig,,,Specialiserad vård,3,52733,"Närhälsan Ulricehamn, Gynekologiskmottagning"
3959,"Närhälsan Öckerö, BuM-mottagning",,51,Offentlig,,,Specialiserad vård,3,52724,"Närhälsan Öckerö, BuM-mottagning"
3960,"Närhälsan Mölndal, Gynekologiskmottagning",,51,Offentlig,,,Specialiserad vård,3,52729,"Närhälsan Mölndal, Gynekologiskmottagning"
1920,Liljeholmens vårdcentral,,10,Offentlig,,,Primärvård,2,,Liljeholmens vårdcentral
