,checkbox_female,checkbox_male,checkbox_regi_private,checkbox_regi_public,measure,select_booking_type,select_number_of_doctors,select_period,select_region,select_unit,select_year,value
63,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2013,93.0
64,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2013,6208.0
65,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2013,6640.0
66,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2013,89.0
67,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2013,5202.0
68,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2013,5856.0
69,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2013,94.0
70,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2013,4850.0
71,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2013,5151.0
72,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2013,87.0
73,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2013,7033.0
74,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2013,8130.0
75,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2013,94.0
76,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2013,41810.0
77,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2013,44416.0
78,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2013,88.0
79,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2013,5856.0
80,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2013,6673.0
81,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2013,93.0
82,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2013,6867.0
83,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2013,7345.0
0,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,93.0
1,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,246206.0
2,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,264850.0
3,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,92.0
4,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,20480.0
5,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,22304.0
6,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,89.0
7,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,48601.0
8,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,54817.0
9,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,95.0
10,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,60793.0
11,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,64001.0
12,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,95.0
13,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,21619.0
14,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,22837.0
15,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,96.0
16,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,46939.0
17,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,48985.0
18,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,92.0
19,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,47774.0
20,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2012,51906.0
21,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,27,Vårdcentral/motsv.,2012,95.0
22,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,27,Vårdcentral/motsv.,2012,3965.0
23,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,27,Vårdcentral/motsv.,2012,4182.0
24,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,57,Vårdcentral/motsv.,2012,81.0
25,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,57,Vårdcentral/motsv.,2012,5206.0
26,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,57,Vårdcentral/motsv.,2012,6408.0
27,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,26,Vårdcentral/motsv.,2012,95.0
28,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,26,Vårdcentral/motsv.,2012,837.0
29,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,26,Vårdcentral/motsv.,2012,878.0
30,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,61,Vårdcentral/motsv.,2012,85.0
31,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,61,Vårdcentral/motsv.,2012,9657.0
32,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,61,Vårdcentral/motsv.,2012,11325.0
33,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,42,Vårdcentral/motsv.,2012,96.0
34,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,42,Vårdcentral/motsv.,2012,9319.0
35,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,42,Vårdcentral/motsv.,2012,9662.0
36,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2012,90.0
37,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2012,3152.0
38,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2012,3514.0
39,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2012,95.0
40,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2012,7780.0
41,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2012,8172.0
42,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2012,93.0
43,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2012,6315.0
44,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2012,6758.0
45,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2012,95.0
46,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2012,4884.0
47,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2012,5147.0
48,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2012,90.0
49,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2012,5870.0
50,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2012,6520.0
51,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2012,90.0
52,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2012,29606.0
53,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2012,32915.0
54,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2012,95.0
55,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2012,59956.0
56,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2012,63123.0
57,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2012,93.0
58,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2012,6356.0
59,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2012,6831.0
60,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2012,92.0
61,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2012,6885.0
62,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2012,7516.0
63,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2012,96.0
64,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2012,7032.0
65,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2012,7347.0
66,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2012,89.0
67,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2012,6056.0
68,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2012,6775.0
69,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2012,98.0
70,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2012,5402.0
71,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2012,5495.0
72,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2012,88.0
73,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2012,7525.0
74,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2012,8584.0
75,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2012,96.0
76,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2012,46939.0
77,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2012,48985.0
78,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2012,87.0
79,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2012,5940.0
80,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2012,6806.0
81,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2012,95.0
82,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2012,7524.0
83,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2012,7907.0
0,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,90.0
1,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,216893.0
2,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,241797.0
3,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,86.0
4,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,16930.0
5,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,19617.0
6,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,87.0
7,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,45181.0
8,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,51857.0
9,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,91.0
10,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,54610.0
11,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,60064.0
12,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,89.0
13,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,19022.0
14,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,21291.0
15,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,93.0
16,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,42712.0
17,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,45855.0
18,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,89.0
19,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,38438.0
20,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2016,43113.0
21,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,27,Vårdcentral/motsv.,2016,90.0
22,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,27,Vårdcentral/motsv.,2016,3164.0
23,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,27,Vårdcentral/motsv.,2016,3513.0
24,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,57,Vårdcentral/motsv.,2016,82.0
25,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,57,Vårdcentral/motsv.,2016,5424.0
26,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,57,Vårdcentral/motsv.,2016,6578.0
27,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,26,Vårdcentral/motsv.,2016,91.0
28,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,26,Vårdcentral/motsv.,2016,1394.0
29,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,26,Vårdcentral/motsv.,2016,1535.0
30,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,61,Vårdcentral/motsv.,2016,90.0
31,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,61,Vårdcentral/motsv.,2016,9224.0
32,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,61,Vårdcentral/motsv.,2016,10251.0
33,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,42,Vårdcentral/motsv.,2016,88.0
34,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,42,Vårdcentral/motsv.,2016,7574.0
35,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,42,Vårdcentral/motsv.,2016,8580.0
36,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,63,Vårdcentral/motsv.,2016,88.0
37,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,63,Vårdcentral/motsv.,2016,3393.0
38,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,63,Vårdcentral/motsv.,2016,3844.0
39,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,22,Vårdcentral/motsv.,2016,91.0
40,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,22,Vårdcentral/motsv.,2016,7581.0
41,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,22,Vårdcentral/motsv.,2016,8357.0
42,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,24,Vårdcentral/motsv.,2016,85.0
43,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,24,Vårdcentral/motsv.,2016,5377.0
44,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,24,Vårdcentral/motsv.,2016,6350.0
45,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,23,Vårdcentral/motsv.,2016,89.0
46,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,23,Vårdcentral/motsv.,2016,4136.0
47,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,23,Vårdcentral/motsv.,2016,4658.0
48,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,65,Vårdcentral/motsv.,2016,92.0
49,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,65,Vårdcentral/motsv.,2016,5308.0
50,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,65,Vårdcentral/motsv.,2016,5800.0
51,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,41,Vårdcentral/motsv.,2016,89.0
52,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,41,Vårdcentral/motsv.,2016,23564.0
53,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,41,Vårdcentral/motsv.,2016,26362.0
54,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,10,Vårdcentral/motsv.,2016,91.0
55,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,10,Vårdcentral/motsv.,2016,53216.0
56,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,10,Vårdcentral/motsv.,2016,58529.0
57,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,13,Vårdcentral/motsv.,2016,90.0
58,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,13,Vårdcentral/motsv.,2016,5912.0
59,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,13,Vårdcentral/motsv.,2016,6582.0
60,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,12,Vårdcentral/motsv.,2016,87.0
61,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,12,Vårdcentral/motsv.,2016,6913.0
62,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,12,Vårdcentral/motsv.,2016,7990.0
63,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,54,Vårdcentral/motsv.,2016,88.0
64,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,54,Vårdcentral/motsv.,2016,5081.0
65,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,54,Vårdcentral/motsv.,2016,5763.0
66,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,64,Vårdcentral/motsv.,2016,85.0
67,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,64,Vårdcentral/motsv.,2016,4180.0
68,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,64,Vårdcentral/motsv.,2016,4915.0
69,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,62,Vårdcentral/motsv.,2016,80.0
70,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,62,Vårdcentral/motsv.,2016,4049.0
71,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,62,Vårdcentral/motsv.,2016,5058.0
72,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,56,Vårdcentral/motsv.,2016,85.0
73,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,56,Vårdcentral/motsv.,2016,6076.0
74,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,56,Vårdcentral/motsv.,2016,7136.0
75,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,51,Vårdcentral/motsv.,2016,93.0
76,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,51,Vårdcentral/motsv.,2016,42712.0
77,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,51,Vårdcentral/motsv.,2016,45855.0
78,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,55,Vårdcentral/motsv.,2016,87.0
79,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,55,Vårdcentral/motsv.,2016,6551.0
80,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,55,Vårdcentral/motsv.,2016,7557.0
81,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,21,Vårdcentral/motsv.,2016,92.0
82,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,21,Vårdcentral/motsv.,2016,6064.0
83,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,21,Vårdcentral/motsv.,2016,6584.0
0,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,90.0
1,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,246430.0
2,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,272886.0
3,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,88.0
4,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,18970.0
5,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,21588.0
6,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Våren,1,Vårdcentral/motsv.,2015,89.0
